Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Khadakwasla Reservoir,Krishna Basin,NA,CWC,18.4148564,73.73248902,2025-02-04,2025,02,582.47,0.06,0.02907,580.34
Khadakwasla Reservoir,Krishna Basin,NA,CWC,18.4148564,73.73248902,2025-02-17,2025,02,582.47,0.06,0.02256,579.76
Khadakwasla Reservoir,Krishna Basin,NA,CWC,18.4148564,73.73248902,2025-02-21,2025,02,582.47,0.06,0.02488,579.97
Khadakwasla Reservoir,Krishna Basin,NA,CWC,18.4148564,73.73248902,2025-02-22,2025,02,582.47,0.06,0.0259,580.06
Khadakwasla Reservoir,Krishna Basin,NA,CWC,18.4148564,73.73248902,2025-02-23,2025,02,582.47,0.06,0.02763,580.22
Khadakwasla Reservoir,Krishna Basin,NA,CWC,18.4148564,73.73248902,2025-02-28,2025,02,582.47,0.06,0.03556,580.89
Kol Dam,Indus (Up to border) Basin,NA,CWC,31.383056,76.868917,2025-02-12,2025,02,642.0,0.089,0.07431,641.03
Kol Dam,Indus (Up to border) Basin,NA,CWC,31.383056,76.868917,2025-02-13,2025,02,642.0,0.089,0.07431,641.03
Kol Dam,Indus (Up to border) Basin,NA,CWC,31.383056,76.868917,2025-02-16,2025,02,642.0,0.089,0.07682,641.2
Kol Dam,Indus (Up to border) Basin,NA,CWC,31.383056,76.868917,2025-02-25,2025,02,642.0,0.089,0.07328,640.96
Kol Dam,Indus (Up to border) Basin,NA,CWC,31.383056,76.868917,2025-02-26,2025,02,642.0,0.089,0.07387,641
Kol Dam,Indus (Up to border) Basin,NA,CWC,31.383056,76.868917,2025-02-27,2025,02,642.0,0.089,0.07609,641.155
Kolar,Narmada Basin,NA,CWC,22.95433708,77.29432532,2025-02-02,2025,02,462.2,0.27,NA,NA
Kolar,Narmada Basin,NA,CWC,22.95433708,77.29432532,2025-02-03,2025,02,462.2,0.27,NA,NA
Kolar,Narmada Basin,NA,CWC,22.95433708,77.29432532,2025-02-04,2025,02,462.2,0.27,NA,NA
Kolar,Narmada Basin,NA,CWC,22.95433708,77.29432532,2025-02-08,2025,02,462.2,0.27,NA,NA
Kolar,Narmada Basin,NA,CWC,22.95433708,77.29432532,2025-02-12,2025,02,462.2,0.27,NA,NA
Kolar,Narmada Basin,NA,CWC,22.95433708,77.29432532,2025-02-20,2025,02,462.2,0.27,0.15417,455.41
Kolar,Narmada Basin,NA,CWC,22.95433708,77.29432532,2025-02-24,2025,02,462.2,0.27,NA,NA
Konar Reservoir,Ganga Basin,NA,CWC,23.94457917,85.74669073,2025-02-01,2025,02,425.81,0.176,0.122,422.636
Konar Reservoir,Ganga Basin,NA,CWC,23.94457917,85.74669073,2025-02-04,2025,02,425.81,0.176,0.119,422.453
Konar Reservoir,Ganga Basin,NA,CWC,23.94457917,85.74669073,2025-02-05,2025,02,425.81,0.176,0.118,422.402
Konar Reservoir,Ganga Basin,NA,CWC,23.94457917,85.74669073,2025-02-06,2025,02,425.81,0.176,0.118,422.361
Konar Reservoir,Ganga Basin,NA,CWC,23.94457917,85.74669073,2025-02-08,2025,02,425.81,0.176,0.116,422.239
Konar Reservoir,Ganga Basin,NA,CWC,23.94457917,85.74669073,2025-02-10,2025,02,425.81,0.176,0.114,422.133
Konar Reservoir,Ganga Basin,NA,CWC,23.94457917,85.74669073,2025-02-16,2025,02,425.81,0.176,0.111,421.874
Konar Reservoir,Ganga Basin,NA,CWC,23.94457917,85.74669073,2025-02-18,2025,02,425.81,0.176,0.109,421.752
Konar Reservoir,Ganga Basin,NA,CWC,23.94457917,85.74669073,2025-02-19,2025,02,425.81,0.176,0.108,421.691
Konar Reservoir,Ganga Basin,NA,CWC,23.94457917,85.74669073,2025-02-22,2025,02,425.81,0.176,0.105,421.538
Koyana/Shivaji Sagar,Krishna Basin,NA,CWC,17.59996426,73.74860196,2025-02-04,2025,02,657.9,2.652,2.24925,654.177
Koyana/Shivaji Sagar,Krishna Basin,NA,CWC,17.59996426,73.74860196,2025-02-05,2025,02,657.9,2.652,2.2387,654.05
Koyana/Shivaji Sagar,Krishna Basin,NA,CWC,17.59996426,73.74860196,2025-02-09,2025,02,657.9,2.652,2.20283,653.618
Koyana/Shivaji Sagar,Krishna Basin,NA,CWC,17.59996426,73.74860196,2025-02-15,2025,02,657.9,2.652,2.14797,652.958
Koyana/Shivaji Sagar,Krishna Basin,NA,CWC,17.59996426,73.74860196,2025-02-16,2025,02,657.9,2.652,2.13953,652.856
Koyana/Shivaji Sagar,Krishna Basin,NA,CWC,17.59996426,73.74860196,2025-02-20,2025,02,657.9,2.652,2.09945,652.374
Koyana/Shivaji Sagar,Krishna Basin,NA,CWC,17.59996426,73.74860196,2025-02-24,2025,02,657.9,2.652,2.05534,651.84
Koyana/Shivaji Sagar,Krishna Basin,NA,CWC,17.59996426,73.74860196,2025-02-28,2025,02,657.9,2.652,NA,NA
Krishnaraja Sagar,Cauvery Basin,NA,CWC,12.46102452,76.48916788,2025-02-04,2025,02,752.5,1.163,0.95651,750.82
